day,u10_mean,u10_max,u10_min,v10_mean,v10_max,v10_min,d2m_mean,d2m_max,d2m_min,t2m_mean,t2m_max,t2m_min,ssrd_mean,ssrd_max,ssrd_min,tp_sum,tp_max,tp_min,Vazao_D0,Vazao_D1,Vazao_D2,Vazao_D3,Vazao_D4,Vazao_D5,Vazao_D6,Vazao_D7,Vazao_D8,Vazao_D9,Vazao_D10,Vazao_D11,Vazao_D12,Vazao_D13,Vazao_D14,Vazao_D15,Vazao_D16,Vazao_D17,Vazao_D18,Vazao_D19,Vazao_D20,Vazao_D21,Vazao_D22,Vazao_D23,Vazao_D24,Vazao_D25,Vazao_D26,Vazao_D27,Vazao_D28,Vazao_D29,Vazao_D30
2019-09-18,0.32980764144999997,1.9204444999999999,-1.010650625,-0.5890574833854166,1.977518075,-2.588142125,289.35288421875,292.5310875,285.8459175,297.6570061979167,306.7180175,291.32958874999997,969279.6354166667,3356656.5,0.0,3.90559445875e-06,2.740323665e-06,0.0,0.95,0.946,0.87,0.87,0.87,0.87,0.87,1.013,1.533,2.331,1.674,1.326,1.229,1.13,1.066,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754
2019-09-19,-0.5424880991416666,0.8218536437499999,-1.87530515,0.4211729770755208,1.872345,-0.6817055875,292.6977927604167,294.2183475,291.18215625,296.41210260416665,303.17601375,292.23445,873217.0104166667,3319064.75,0.0,5.57601443370625e-05,1.79242339875e-05,-1.1641531875e-09,0.946,0.87,0.87,0.87,0.87,0.87,1.013,1.533,2.331,1.674,1.326,1.229,1.13,1.066,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72
2019-09-20,-0.09738922242499994,0.720739355,-1.2714233375,0.23380395034374996,2.011991525,-1.743805325,292.651189375,293.82360375,291.1779125,297.3573590625,303.10669875,293.4067975,962724.3854166667,3233464.75,0.0,3.7697331428875e-05,1.975782195e-05,0.0,0.87,0.87,0.87,0.87,0.87,1.013,1.533,2.331,1.674,1.326,1.229,1.13,1.066,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72
2019-09-21,-0.11775525629687499,0.57144927375,-0.93656921625,1.1320449524589584,2.5048866375000003,-0.9958820425,291.71732848958334,292.34475875,290.44793875,294.0895823958333,296.84552,292.3088425,465104.1875,1840736.5,0.0,0.0006746538035730125,0.00012574344925,-1.3969838625e-09,0.87,0.87,0.87,0.87,1.013,1.533,2.331,1.674,1.326,1.229,1.13,1.066,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72
2019-09-22,-0.3736871089864583,0.15249634250000002,-1.0281067,1.6448285191145833,2.4964217875,0.67673873,290.4635919270833,291.17735875,289.33859125000004,292.10281791666665,292.97308125,290.3958125,229723.97916666666,829701.75,0.0,0.010497815902875,0.00115503181875,9.015109375e-05,0.87,0.87,0.87,1.013,1.533,2.331,1.674,1.326,1.229,1.13,1.066,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743
2019-09-23,-1.2203744266145833,-0.323143005,-1.78803825,1.995919350625,2.7234845125,0.5434589400000001,284.9268286979167,288.53136625,282.53268249999996,288.64205640625,290.40936375,287.09527875,482315.9791666666,1903048.5,-0.5,0.006739487362275,0.0012043919225,3.02772975e-06,0.87,0.87,1.013,1.533,2.331,1.674,1.326,1.229,1.13,1.066,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789
2019-09-24,-1.4238993316145832,-0.99539948125,-2.3493079875,-0.7561893477401043,0.22600722125,-2.3221180749999997,285.45906802083334,287.26525625,284.3688625,290.0417458854167,294.38388125,287.04762375,676429.4208333333,2431639.0625,-0.875,0.00039281285725374995,0.00010254303775,0.0,0.87,1.013,1.533,2.331,1.674,1.326,1.229,1.13,1.066,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79
2019-09-25,-0.91844240453125,-0.271621705,-1.3081970125,-0.6074517168125,0.513870235,-1.84607195,287.79642859374997,289.6334225,286.87238249999996,289.9188814583333,291.911375,288.66168500000003,258134.55000000002,1162004.625,-0.0625,0.02173856087145,0.0027623959,2.4791807e-06,1.013,1.533,2.331,1.674,1.326,1.229,1.13,1.066,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789
2019-09-26,-0.5337270085416667,-0.17189789125,-1.0484161375,-0.400458137734375,0.78637027875,-0.99817774875,288.8160460416667,289.46332625,288.1936,290.2404553125,292.38879625,288.82662625,230117.48947916666,1043225.75,-0.5,0.01248712830175,0.0011161006999999999,5.671754425e-05,1.533,2.331,1.674,1.326,1.229,1.13,1.066,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72
2019-09-27,0.13599459421874996,0.70318604,-0.6875553125,0.9652104390703126,2.40964885,-0.358840945,288.85510197916665,289.823215,288.2150475,291.03749453125,294.66904875,288.892335,683265.6458333334,2378709.75,0.0,0.001654506894325,0.00025760569375,1.3415701500000001e-06,2.331,1.674,1.326,1.229,1.13,1.066,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7
2019-09-28,-0.29813814169062497,0.54084778625,-1.5268554625,1.2064183588307291,2.195648225,0.274108880625,287.99524453124997,288.7139275,287.13674375,290.09417744791665,292.74920499999996,288.64300375,593148.9479166666,2544647.5,0.0,0.00542103334975,0.0006208252125,2.1154613625e-05,1.674,1.326,1.229,1.13,1.066,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913
2019-09-29,-1.1109135934375,-0.5912475525,-1.90345,0.3037942241145833,0.96601296125,-0.66527938375,287.83735046875,288.93966,287.15106875,290.26028098958335,293.2464875,288.37681,403894.15625,1461683.0,0.0,0.001903478053075,0.0002409666775,4.2468310125e-06,1.326,1.229,1.13,1.066,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465
2019-09-30,-1.0726216653541667,-0.22317886274999998,-2.1394233375000002,-0.02714474819895829,1.5365314625,-1.307281475,288.4514160416667,289.712215,286.8381675,291.79064286458333,296.73566125,288.72276750000003,793683.7395833334,2980380.5,-1.875,0.0003733653597192125,7.030624025e-05,-1.86264525e-09,1.229,1.13,1.066,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859
2019-10-01,-1.2331854511458333,-0.71298218625,-1.92536165,-1.0277906630208333,0.81256674625,-3.0025100625,288.6496201041667,290.40121625,287.54843875,293.52849166666664,299.5085125,289.96380625,1028136.90625,3573386.0,0.0,0.00021831320218383747,6.5093859875e-05,-6.51198215e-09,1.13,1.066,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627
2019-10-02,-0.9445368453645834,-0.16798401125,-2.3279037375,-1.0247951346666666,0.7648620675,-2.3029785375,289.70222552083334,292.2910825,287.397065,294.44745885416665,301.3045375,289.01153750000003,1107094.7395833333,3621267.25,0.0,1.71653958301184e-06,4.3511386e-07,-8.958864e-09,1.066,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914
2019-10-03,-0.5660088838229167,-0.14790153425000002,-0.9426841625,-0.022362389921874982,2.30180355,-1.83084295,289.0818644270833,290.9436,286.74182375,293.48208880208335,298.8841525,288.60712625,1093185.6770833333,3561348.5,0.0,2.01836221784342e-06,8.583069e-07,-7.45060875e-09,0.998,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393
2019-10-04,-0.427069981109375,0.83374213125,-1.6899147125,-0.7624047199963542,0.8870582375,-2.905923825,288.5473534895833,290.7593825,285.716065,293.7567468229167,300.43056875,288.83664250000004,994934.6354166667,3234035.5,0.0,7.3499977543625e-06,2.181157475e-06,-6.9849192375e-09,0.914,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089
2019-10-05,-0.538199107765625,0.040636061249999994,-1.667915325,-2.069401625260417,-0.73162843125,-3.3926800625,288.59632453125,290.6033025,286.83918125,295.81372864583335,302.57437500000003,290.32971375,1046326.2083333334,3558955.5,0.0,8.5461304501e-07,8.523463e-07,0.0,0.87,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973
2019-10-06,-0.3207009637947916,0.46890258575,-0.9495048475,0.6153055832291666,2.7143859999999997,-1.9586487,290.2274961979167,291.98839875,288.3420875,294.5644263020833,298.54284375,291.42246124999997,877964.4166666666,2986860.75,0.0,0.0005429491243825,8.9658423125e-05,0.0,0.803,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856
2019-10-07,-0.584973652265625,0.017730712,-1.3357257624999999,0.6388920116822917,2.345001225,-1.0300140475,290.60052364583333,291.8467075,289.93258625,293.73604963541663,297.265625,291.74492625,569684.6145833334,2093887.5,0.0,0.0013489723229499625,0.00019712559875,6.0461462625e-06,0.79,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754
2019-10-08,-0.031037012339374975,0.2202949536425,-0.4915904975,1.1032772073802082,2.7392922,-0.180076601125,291.4800721875,292.43981875,291.06640625,292.9788339583333,294.9082,291.95325,319000.1666666667,1184647.875,0.0,0.010183472165437501,0.001901385825,4.6193599125e-06,1.344,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72
2019-10-09,-0.2869237264161458,0.33302307375,-1.00776480875,1.1152232495833334,1.483886725,0.7429051325,290.9058496875,291.53123625,290.2709325,291.75636760416666,292.61375749999996,290.8848875,186840.51041666666,698530.25,0.0,0.018163642064,0.0025220620375,0.0001030731925,2.94,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72
2019-10-10,-0.8791160612734374,0.3327178925,-1.7297306125,0.02011513868671874,0.70470429,-0.6239440350000001,290.07878458333334,290.97754625,289.10849375,292.19381078125,294.65759875,290.44885375,428986.4375,1425031.75,0.0,0.00212702749144625,0.0005860291425,0.0,2.713,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731
2019-10-11,-0.720951715859375,-0.213287355625,-1.5818557625,-1.6268454031666666,0.06565761237500001,-3.6570892375,290.59081864583334,291.69944875,289.58007375,295.12110348958333,300.4393725,291.61955374999997,795044.2708333333,2773853.75,0.0,5.522635870125e-05,1.727044625e-05,0.0,1.795,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86
2019-10-12,-0.1457697546973958,0.4076232925,-0.85403823875,-0.8946851130729166,1.5435791125,-2.4944153,290.03858963541666,292.9066775,288.13562,295.62114078125,302.9418125,289.60999375,1132952.65625,3681153.75,0.0,2.0666229895e-06,1.2062489375e-06,-4.691059875e-09,1.329,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086
2019-10-13,-0.183359383084375,0.5201110775,-1.2168525375,-0.8126236172286458,0.901458745,-2.165771475,290.77374572916665,292.8971425,287.09879125,297.70707385416665,304.88333124999997,291.4334725,1120134.1875,3721657.0,0.0,-3.5795438e-09,0.0,-3.5795438e-09,1.109,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485
2019-10-14,-0.07286516723646874,0.2573432964625,-0.54303550375,0.13065643453124998,2.5577373375000003,-1.3725331125,291.31302796875,294.261045,289.21856375,296.66553875,301.9583575,292.3778075,1104067.4895833335,3616788.0,0.0,2.43220481975e-05,1.1714176025e-05,0.0,0.99,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315
2019-10-15,-0.10963630782291664,0.68951415625,-1.0810699499999998,0.9400482567755208,2.685408975,-0.25284815125,291.23827197916665,292.4725075,290.01706375000003,294.7386184375,299.39832,291.87601125,1012179.3020833333,3407345.25,0.0,0.0001689867071037125,3.3698976374999997e-05,-4.656612875e-10,0.91,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322
2019-10-16,-0.6570720635364583,0.425991055,-1.63031005,0.5277027295598958,2.2385845125,-0.5949771375,290.6239300520833,291.85081249999996,289.40959999999995,294.0476543229167,298.07363375,291.4652375,807270.8958333334,3042348.0,0.0,0.0009531114523668751,0.0002115331825,-4.656613125e-09,0.828,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762
2019-10-17,-0.5073890700765624,0.68848038125,-1.758972175,0.21613319643749995,1.2136635625,-1.0906486499999999,291.38060494791665,293.32534375,290.069785,295.020735,299.1260775,291.93797374999997,906686.3333333334,2926936.25,0.0,0.00092381534893525,0.00019938014375,-3.7252905e-09,0.79,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467
2019-10-18,0.04427782645364579,0.6791877725000001,-0.58667564625,0.03634862054166664,1.8016014125,-1.2960243375,292.26297953125,293.39983625,291.1421,296.94068437500005,303.0903525,292.42914125,1035629.2083333334,3283428.0,0.0,5.7978160766287496e-05,4.44408505e-05,-9.458745e-10,0.754,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738
2019-10-19,0.07203420151591147,0.8903045700000001,-0.685466765,1.344696046171875,2.8364448375,-0.5158996437500001,292.23728682291664,292.97607375,291.2734375,295.0721586979167,298.42813,292.76596374999997,826001.5729166666,2705915.5,0.0,0.0029821558944493377,0.0014000199125,0.0,0.72,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289
2019-10-20,-0.1630115510260417,0.22341918675,-0.54669189125,1.9953279510416668,2.7538452375,1.2808990375,288.87031453125,291.30166625,286.61444125,291.5053239583333,292.54465125,289.7790025,357980.7291666667,1467744.75,0.0,0.003912190967625,0.00035489071,3.6187469875e-05,0.72,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18
2019-10-21,-0.5222892756765625,-0.1346359271125,-1.20436095,0.7299632619895833,1.9079132,-1.577468875,287.60655989583336,288.91741875,286.51549625,291.02219286458336,293.67627125,289.72570125,361132.7083333334,1542781.25,0.0,0.0021298974743125,0.00026844442,5.3793191e-06,0.72,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18
2019-10-22,-0.42183176677708334,0.24066925125,-1.0590209875,0.7509944816302083,2.150770175,-1.6005706874999999,289.51435963541667,290.4953,288.48630875,292.53192348958333,296.14941125,290.10706625,558890.25,1838242.0,0.0,0.0002146457636026375,4.9695373125000004e-05,-2.328306375e-10,0.743,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138
2019-10-23,-0.767176112453125,0.07868957525,-1.841339125,0.9286782388697917,1.9841614,0.00130653375,289.7882297395833,290.267245,289.3078,292.3284861458333,294.79972125,290.70257125,557980.6041666666,1867354.75,0.0,0.00431291524697,0.00073590316875,5.456076895e-06,0.789,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058
2019-10-24,-0.74921711021875,-0.228178019,-1.30980565,-0.26871208516145834,1.8083419875,-2.9530182125,290.31196078125,292.46627125,289.33987375,294.6106721875,300.2960975,290.92526250000003,827392.2291666666,2553534.5,0.0,0.0012504719152312124,0.00038142828125,0.0,0.79,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058,1.367
2019-10-25,-0.12889989114322914,0.6471824625,-0.8435096675,0.6386216446249999,2.1579437375,-1.026870725,292.31573057291666,293.303115,291.22241375,295.1334240625,299.777345,291.94318,916239.9166666666,2937531.25,0.0,0.00550909621525125,0.0012304667625,0.0,0.789,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058,1.367,2.485
2019-10-26,-0.4176813771458333,0.684444425,-1.27798655,0.20252609146874997,2.0595092624999998,-1.2818756,292.37717161458335,293.1906625,291.74009625,295.16055005208335,299.11975,292.6205425,769260.2083333334,2996469.25,0.0,0.006327465172624962,0.0012269061975,8.1257895e-06,0.72,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058,1.367,2.485,1.59
2019-10-27,-0.4244547683645833,0.35353089125,-1.255607575,-0.6863756148489584,1.3900565999999999,-3.144001925,291.747570625,294.22824125,289.2378225,296.9176007291667,303.27413875,292.15435875,1065728.8125,3646423.75,0.0,0.0002329386781941,0.0001973565675,-1.3969839125e-09,0.7,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058,1.367,2.485,1.59,1.237
2019-10-28,-0.08259455155729162,0.8246250275,-1.4442443625,-1.128478561640625,0.67029571,-1.9561745125,292.19113489583333,294.17175375,291.020435,298.4590917708333,304.75626,293.66879,1076451.75,3631277.0,0.0,0.0021815173615,0.0006082672575000001,0.0,0.913,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058,1.367,2.485,1.59,1.237,1.091
2019-10-29,0.27150026921354165,0.85313987375,-0.45264435125,-0.77732579215625,1.79026795,-1.6457186,292.02032359375,293.48815875,291.2056225,297.62506239583337,303.41925000000003,293.39178625,1007390.2708333334,3428303.25,0.0,0.01020923634054375,0.00503632055,-2.793967875e-09,4.465,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058,1.367,2.485,1.59,1.237,1.091,1.054
2019-10-30,-0.20194753088854167,0.88208006625,-1.5515709125,-0.2607808508333333,1.5666675375,-1.2632413125,292.33263395833336,293.62853624999997,291.26427,297.1223410416667,301.6001,293.4599,1004477.1041666666,3444776.25,0.0,0.0026175000340657372,0.0010853298174999999,-9.31322625e-10,1.859,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058,1.367,2.485,1.59,1.237,1.091,1.054,2.381
2019-10-31,0.10688392244374992,0.8812866100000001,-0.50038337625,0.2738132497916667,2.2160897625000002,-1.745477675,292.63121286458335,293.5584775,291.7230075,296.5406611458333,300.59594875,293.60643875,940579.5,2969746.5,0.0,0.007452739443598825,0.0023193378125,-6.984919125e-10,6.627,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058,1.367,2.485,1.59,1.237,1.091,1.054,2.381,1.784
2019-11-01,-0.108622430796875,0.68070794,-0.96202851,1.3673901596562499,2.5718333749999998,-0.03582763700000001,292.68946604166666,293.97153125,292.08941500000003,294.81215645833333,297.94113,293.14088125,840032.59375,2613635.25,0.0,0.009521379151625,0.002198720375,3.2251700625e-06,3.914,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058,1.367,2.485,1.59,1.237,1.091,1.054,2.381,1.784,1.265
2019-11-02,-0.9752833011109374,0.2242259975,-1.8999480874999999,-0.07666742698958329,0.907747265,-0.9543495325,291.2974306770833,292.10411625,290.5807525,295.11443755208336,299.20755125,292.29507624999997,849623.3125,2761781.75,0.0,0.0024169515855625,0.0002901908,0.0,1.393,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058,1.367,2.485,1.59,1.237,1.091,1.054,2.381,1.784,1.265,1.123
2019-11-03,-0.01123110461510415,1.3148041,-1.381484975,-0.90316947875,1.5709304875,-2.6953122375,291.19802776041666,294.0278,289.93898,297.49075838541665,303.90599375,292.4978675,1140604.125,3768019.5,0.0,1.0284595180375001e-05,8.44337045e-06,0.0,1.089,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058,1.367,2.485,1.59,1.237,1.091,1.054,2.381,1.784,1.265,1.123,1.031
2019-11-04,-0.310050967225,0.65608215875,-1.4411621125,0.4758959231302083,1.2583418,-0.48812913999999996,293.41988078125,294.68786374999996,292.33878875,297.61642624999996,302.96063375,293.25424125,1081699.7916666667,3464457.5,0.0,6.959028585875001e-06,4.5280903125e-06,-2.793967875e-09,0.973,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058,1.367,2.485,1.59,1.237,1.091,1.054,2.381,1.784,1.265,1.123,1.031,0.953
2019-11-05,0.41154034903177084,1.923339825,-0.7033195575,-0.2160112834479166,2.722785025,-1.8232503,292.88591421875,294.637765,290.8301625,299.23016083333334,307.09600750000004,294.09411750000004,1163917.375,3753924.25,0.0,0.0016338590211869876,0.00105939058125,-2.095475775e-09,0.856,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058,1.367,2.485,1.59,1.237,1.091,1.054,2.381,1.784,1.265,1.123,1.031,0.953,0.914
2019-11-06,-0.38836733560572917,0.0225696589375,-0.7537193249999999,1.77290547453125,2.99128725,0.64770888625,292.4885528125,294.27322749999996,290.35064625,294.4581147395833,296.13299625,292.18419875,442725.6458333333,1640357.75,0.0,0.01035431215025,0.0019340235875,2.45217235e-05,0.754,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058,1.367,2.485,1.59,1.237,1.091,1.054,2.381,1.784,1.265,1.123,1.031,0.953,0.914,0.918
2019-11-07,-0.9527072904166667,-0.5345001375,-1.5093383875,0.18050015014062498,1.7314205249999999,-1.3897303374999999,291.47728359375003,293.41333625,290.221795,294.3639660416667,298.49633,291.94959625,461175.25,1552525.5,0.0,0.00214581565043625,0.00039866380625,6.1653555125e-07,0.72,0.72,0.731,0.86,1.086,1.485,1.315,1.322,2.762,2.467,1.738,1.289,1.18,1.18,1.138,1.058,1.367,2.485,1.59,1.237,1.091,1.054,2.381,1.784,1.265,1.123,1.031,0.953,0.914,0.918,1.317
